COMPANY_ID,COMPANY_NAME,COMPANY_RAW,COMPANY_IS_STAFFING
62725938.0,Town Of East Hartford,Town of East Hartford,False
37839681.0,Western Connecticut State University,Western Connecticut State University,False
99482392.0,Bluetownonline Ltd.,Bluetownonline Ltd,False
39438035.0,Clario,"Ert, Inc",False
36396718.0,Holman Enterprises,Holman Enterprises,False
0.0,Unclassified,"NasTech Global, Inc.",False
89628134.0,Nationwide,A01 Nationwide Mutual Insurance Co.,False
38132535.0,Kratos Defense & Security Solutions,"Kratos Defense & Security Solutions, Inc.",False
39108857.0,The Norland Group,The Norland Group,True
99504457.0,Onemagnify,"Marketing Associates, LLC dba OneMagnify",False
41197631.0,Quantum Strides,Quantum Strides LLC,False
99490551.0,Vectorcsp,VectorCSP,False
39826572.0,Finezi,Finezi Inc.,True
45150925.0,Quartet Health,Quartet Health,False
39377411.0,E Business Corp,E-business International INC,False
104978764.0,Meraki It Solutions,Meraki IT Solutions,False
7918427.0,"Top Consulting Co., Ltd","TOP Consulting, Inc",False
33469549.0,Quant International Ltd,Quant Inc,False
61335899.0,Alamo Colleges District Support Operations,Alamo Colleges District,False
39324086.0,Martin Business International,Martin business,False
0.0,Unclassified,CoderepoZ LLC,False
9403040.0,Ifpa,IFPA,False
4116702.0,Chick-fil-A,Chick-fil-A,False
38327791.0,FIS,Worldpay LLC,False
38873153.0,Trust Consulting Services,Trust Consulting Services Inc.,False
41110818.0,Spectrum,Warner Bros. Discovery,False
37922225.0,"Eastern Research Group, Inc. (Erg)","Eastern Research Group, Inc.",False
582675.0,Volkswagen,Volkswagen Group of America - Chattanooga Operations,False
68056914.0,Quest Global Services Pte. Ltd.,QuEST Global Services Pte. Ltd,False
40774065.0,Oldcastle APG,"OLDCASTLE INFRASTRUCTURE, INC.",False
34487474.0,M9 Solutions,M9 Solutions,True
46284239.0,Aiphone Corporation,Aiphone,False
52901071.0,M2 Strategy,M2 Strategy,False
43342254.0,Shark Ninja Operating,SharkNinja Operating LLC,False
39200928.0,Cooper University Health Care,Cooper University Health Care,False
145530.0,Nana Corp Limited,Nana,False
37810765.0,Richardson Sports,Richardson Sports,False
38955453.0,Salt Lake Community College,Salt Lake Community College,False
37313188.0,Pennsylvania State University,Pennsylvania State University,False
99488774.0,Captivea USA,Captivea,False
38552355.0,Tyler Pipe,Tyler Pipe,False
42529825.0,CHRISTUS Health,Christus Health,False
40301839.0,Niagara Bottling,Niagara Bottling,False
80259896.0,Icloud Nexus,iCloudNexus,False
97690106.0,Blyk Engineering Services,BLYK Engineering Services,False
3008320.0,Idr,"IDR, Inc",True
41875211.0,Tallahassee Memorial Healthcare,Tallahassee Memorial HealthCare,False
42200914.0,Primus Global Services,PRIMUS Global Services Inc.,False
51087916.0,Nakupuna Companies,Nakupuna Companies,False
0.0,Unclassified,1001 Sabre GLBL Inc.,False
7897782.0,ADP,ADP National Account Services,False
46130880.0,Intellyk,Intellyk,False
35718631.0,Sfp Holdings,SFP Holdings Inc.,False
37002720.0,R.P Construction Services,"RP Construction Services, Inc.",False
37313188.0,Pennsylvania State University,Penn State University Talent Acquisition,False
99483075.0,Zachary Piper Solutions,"Zachary Piper Solutions, LLC",False
40403095.0,University of Mississippi Medical Center,University of Mississippi,False
43286941.0,NewYork-Presbyterian Hospital,NewYork-Presbyterian,False
0.0,Unclassified,United Softw,False
39061325.0,Manage My Dream,"Manage My Dream, LLC",False
2742742.0,It Partners,"IT Partners,Inc",False
37943900.0,First Orion,First Orion,False
0.0,Unclassified,Corewell Health System,False
52781662.0,The Gemini 3 Group,"The Gemini 3 Group, Inc.",False
33106424.0,Digitive,Digitive LLC,True
36103634.0,GEO Group,BI USA,False
19612229.0,Hollister Co,Hollister Incorporated,False
34568094.0,Hoxton Circle,Hoxton Circle,False
36778419.0,University of Tennessee,"University of Tennessee, Knoxville",False
99482548.0,The University of Texas System,University of Texas at Austin - Department of Geological Sciences,False
37016218.0,Southern Environmental Law Center,Southern Environmental Law Center,False
713972.0,Peloton,Peloton,False
37391966.0,Electronic Transaction Consultants Corporation,Electronic Transaction Consultants,False
35626081.0,City Of Greensboro,"City of Greensboro, NC",False
38377275.0,First Premier Bank,PREMIER Bankcard LLC,False
39377411.0,E Business Corp,e Business International Inc.,False
100129819.0,Paycom Online,Paycom Online,False
49085129.0,Cloud For Good,Cloud for Good,False
0.0,Unclassified,Pyromis,False
40334545.0,Decision Point Healthcare Solution,Decision Point Healthcare,False
100848802.0,Tallon Recruiting & Staffing,Tallon Recruiting and Staffing,True
0.0,Unclassified,Ethereum Technologies LLC,False
41457220.0,Calance,Calance US,False
42549307.0,Hospital Of The University Of Pennsylvania,The University of Pennsylvania,False
38377275.0,First Premier Bank,FIRST PREMIER BANK,False
75287811.0,The Venetian Resort Las Vegas,The Venetian Las Vegas,False
4441978.0,Marlee,Marlee (Fingerprint for Success),False
38480380.0,Qlarant,Qlarant,False
99461958.0,Global Indemnity,Global Indemnity,False
40817270.0,Osi Digital,OSI Digital,False
99480812.0,TEEMA Solutions Group,TEEMA Group Solutions,True
42927340.0,Stanford Blood Center,Stanford Blood Center,False
42178992.0,Publix,Publix,False
7751288.0,Samsung,Samsung Electronics GmbH,False
0.0,Unclassified,Traveltechessentialist,False
105113674.0,Ipg Media Brands Communications S.a. De C.v.,IPG Media Brands,False
40713069.0,Alliant Credit Union,Alliant Credit Union,False
99488398.0,AMC Theatres,AMC Theatres,False
833957.0,Pizza Hut,Pizza Hut,False
39640094.0,Feditc,Feditc Llc,False
37803550.0,Trinity Washington University,Trinity College,False
41340194.0,Science Systems And Applications,Science Systems & Applications,False
11693206.0,JBS Usa,"JBS Carriers, Inc.",False
44049251.0,Great American Insurance Group,Great American Insurance Company Inc,False
46011132.0,Neighborhood Health Center,Neighborhood Health Center,False
36595518.0,Filevine,Filevine,False
75572660.0,Mymdcareers.Com,myMDcareers,False
45494200.0,Phillips & Jordan,"Phillips & Jordan, Inc.",False
0.0,Unclassified,M2 Staffing and Business Services LLC,False
0.0,Unclassified,T-SYZYGY IT SERVICES,False
41022027.0,Business Integra,Business Integra Inc,False
107604111.0,Vml South Africa,VML South Africa,False
40292758.0,Compnova,CompNova,False
4819291.0,Learning Tree International,"Learning Tree International, Inc.",False
75575615.0,Illinois Department Of Children And Family Services,Illinois Department of Children and Family Services,False
39447328.0,Stryker Employment Company,"Stryker Employment Company, LLC",False
42230018.0,Recon Management Services,ReCon Management Services,False
33782592.0,Nomura,NOMURA,False
35597819.0,J.R. Simplot Company,Simplot,False
41804681.0,Primus Software Corporation,Primus Software Corp,False
36069984.0,Geisinger Health System,Geisinger,False
41066773.0,Dsys,Dsys,False
32973081.0,Entegra,Entegra LLP,False
45124224.0,Arkhya Tech,Arkhya Tech,False
39428791.0,H-E-B,H-E-B,False
7751288.0,Samsung,Samsung,False
37380011.0,IT First Source,IT First Source,False
39795381.0,Ledger Investing,Ledger Investing,False
33009371.0,Fujitsu,Fujitsu,False
43145604.0,JVT Advisors,JVT Advisors,True
41272032.0,BuzzClan,Buzzclan,False
41527871.0,Marlabs,Marlabs LLC,False
38230710.0,Leadstack,Leadstack Inc,False
39377411.0,E Business Corp,e-business International Inc,False
7258413.0,University of California,University of California Los Angeles,False
38866446.0,TAD PGS,"TAD PGS, Inc.",True
41189813.0,Acadia Technologies,"Acadia Technologies, Inc.",False
0.0,Unclassified,1US01 Alight Solutions LLC,False
104658319.0,Santikos Entertainment,Santikos Entertainment,False
9616721.0,Syngenta Group,Syngenta Seeds,False
37080579.0,Royal Caribbean Cruises,Royal Caribbean Group.,False
1367477.0,Intergraph,Intergraph Corporation,False
38086326.0,Vector/Csp,Vector CSP LLC,False
39746394.0,Halvik,Halvik,False
4099314.0,New York Times,The New York Times,False
6728036.0,Portfolio&Co,Portfolio,False
80539174.0,Little Hearts Academy,Little Hearts Academy,False
61043077.0,Lexington-Fayette Urban County Government,Lexington-Fayette Urban County Government,False
51152287.0,Spathe Systems,Spathe Systems LLC,False
55734915.0,The Grow Group,"The Grow Group, Inc.",False
45139193.0,Sacramento Food Bank & Family Services,Sacramento Food Bank & Family Services,False
4241295.0,AON,Aon Corporation,False
45753746.0,Nortek Air Solutions,Nortek Air Solutions,False
38595442.0,Aegis Project Controls,Aegis Project Controls,False
99486175.0,Atash Enterprises,"Atash Enterprises, LLC",False
40390277.0,Cincinnati Children's Hospital Medical Center,Cincinnati Children's Hospital,False
32688225.0,Altice USA,Altice USA,False
39031508.0,KE Staffing,KE Staffing,True
33808262.0,Datadog,Datadog,False
38388586.0,San Joaquin County Office Of Education,San Joaquin County Office of Education,False
89628139.0,The Hartford,"The Hartford Financial Services Group, Inc.",False
46311320.0,King County,King County,False
7751288.0,Samsung,"SAMSUNG SDS America, Inc.",False
100068864.0,TE Connectivity,TE Connectivity,False
96288654.0,Phenix Salon Suites Tucson Az,"Phenix Salon Suites - Tucson, AZ",False
0.0,Unclassified,Maximum Cloud Solutions LLC,False
381347.0,Esri,Esri,False
37396085.0,Nw Natural,NW Natural,False
35343005.0,Gilead Sciences,"Gilead Sciences, Inc.",False
39497382.0,Srinav,Srinav Inc.,False
38366449.0,Krispy Kreme,Krispy Kreme Doughnut Corporation,False
36136059.0,Applied Materials,"0001 Applied Materials, Inc",False
33508736.0,First American Financial,"CoreLogic Solutions, LLC",False
100342556.0,Advait Services,"Adva IT Services, Inc..",False
0.0,Unclassified,Amerantbank,False
42454730.0,General Datatech L.P,"General Datatech, LP",False
40745422.0,Mission Lane,Mission Lane,False
0.0,Unclassified,Influx Infosys,False
38848795.0,Gatekeeper Systems,GATEKEEPER SYSTEMS,False
0.0,Unclassified,MASE Insights,False
75409043.0,"Portland Public Schools, ME",Portland Public Schools,False
39512445.0,KMRG Holdings,"Kmrg, Llc",False
0.0,Unclassified,harvey.ai,False
41246234.0,Hyr Global Source,HYR Global Source Inc,False
38469856.0,Solano Community College,SOLANO COMMUNITY COLLEGE,False
46503258.0,Altres,ALTRES Staffing,True
40629284.0,Bombas,Bombas,False
22089201.0,Global Systems,"Global Systems, LLC",False
39722018.0,Hearst Communications,"Hearst Communications, Inc.",False
40429220.0,Overhead Door Corporation,Overhead Door Corporation,False
1629540.0,Boeing,BECU -,False
52766233.0,Onyx Government Services,"Onyx Government Services,LLC",False
35554150.0,Focus Core,Focus Core,False
0.0,Unclassified,Disney Entertainment & ESPN Technology,False
39362058.0,Constellation Energy,Constellation.,False
39997811.0,Revere Electric Supply,Revere Electric Supply Co,False
40754735.0,Aroghia GRP,Aroghia,False
41661077.0,Datastaff,"DataStaff, Inc.",True
1836422.0,Company 100,100,False
2199779.0,Torch Technologies,"Torch Technologies, Inc.",False
42860983.0,Tatitlek Corporation The,"Tatitlek Federal Services, Inc (TFSI)",False
8757429.0,International Cotton Agency (Ical) Ltd,Cotton & Company LLP,False
49705832.0,Consolidated Edison,"Con Edison, Inc.",False
31491361.0,Aces Group,ACES Group LLC,False
35032568.0,SS&C Technologies,SS&C Technologies,False
40952136.0,Alliant Energy,Alliant Energy,False
81648000.0,Circana,Circana,False
37910189.0,Spaulding Rehabilitation Hospital,Spaulding Rehabilitation,False
43659194.0,Penske Automotive Group,"Penske Truck Leasing Co., L.P.",False
38597677.0,CIBC,Canadian Imperial Bank of Commerce,False
108235950.0,Trillium Staffing,Trillium Staffing,True
89628114.0,Charles Schwab,Charles Schwab,False
7621529.0,Harvey Nash,HarveyNash USA,True
75560196.0,Greymatter Solutions,GreyMatter Solutions,False
2116412.0,Pds,PDS,False
37037287.0,The Recruitment Room Limited,Recruitment Room,True
85827271.0,Dce Infosec,DCE Infosec LLC,False
98037980.0,Home Genius Exteriors,Home Genius Exteriors,False
100848153.0,Da Field Operating Agencies And Staff Support Agencies,HQDA Field Operating Agencies and Staff Support Agencies,True
62278665.0,Famous Supply,Famous Supply,False
39610253.0,Prometheus Group,Prometheus Group,False
46542172.0,Benchmark IT,Benchmark IT- Technology Talent,True
20.0,Amazon,"Amazon Data Services, Inc.",False
36059462.0,KeyStaff,Keystaff Professionals,True
4422595.0,Zurich Insurance,Zurich Insurance Group Ltd,False
58358681.0,Your Path,PATH (People Assisting the Homeless),False
37917725.0,Mass General Brigham,Mass General Brigham,False
47522903.0,Radiantze,Radiantze,False
37564003.0,TRC Companies,"TRC Companies, Inc.",False
55877290.0,Nxtkey Corporation,NXTKey Corporation,False
38583925.0,Odyssey Systems Consulting Group,Odyssey Systems Consulting Group,False
36794050.0,Systems Planning And Analysis,"Systems Planning and Analysis, Inc.",False
1582201.0,Insight Recruitment,Insight Recruitment,True
37692842.0,Sig Sauer,"Sig Sauer, Inc.",False
1254538.0,Komatsu,Komatsu,False
1895696.0,Oxy Agency,"OXY, Inc.",False
59609264.0,By Light Professional It Services,Axom Technologies,False
35983029.0,Providence,Providence,False
5202201.0,Kinetics,Kinetics,False
59205857.0,City of New York,New York City Department of Transportation,False
40072409.0,Netjets Services,"NetJets Services, Inc.",False
41008236.0,Vertiv,Vertiv Corporation,False
33874406.0,Infinitek,Infinitek,False
0.0,Unclassified,ALG Senior,False
38599557.0,Benjamin Moore,Benjamin Moore & Co,False
40009131.0,Federal Reserve Bank,Federal Reserve Bank Of San Francisco,False
38510328.0,Greene Resources,Greene Resources,True
25414714.0,Shutterstock,"Shutterstock, Inc.",False
99484755.0,EXL Service,Exl Service,False
39209858.0,Merck & Co.,MSD,False
36130412.0,Stericycle,Stericycle Inc,False
41349957.0,Sentara Healthcare,Sentara,False
107184517.0,Configusa,ConfigUSA,False
4102921.0,RTI International,RTI International,False
99490903.0,Xforia,XFORIA Inc,False
43003392.0,Maven Workforce,Maven Workforce,True
51319221.0,Lifebridge Health,TidalHealth,False
103071798.0,Truity Partners,"Truity Partners, LLC",False
0.0,Unclassified,Timberroot Rustic Resorts at Wauhatchie Woodlands,False
39551172.0,Main Sail,"Main Sail, LLC",False
38927714.0,Pts Advance,PTS Advance,True
49504018.0,Seattle Indian Health Board,Seattle Indian Health Board,False
43604268.0,T-mobile/t-mobile West,"Tâ€‘Mobile USA, Inc.",False
33680236.0,Space Coast Credit Union,Campus Usa Credit Union,False
841080.0,C1 Usa,C1,False
38389596.0,iQuasar,iQuasar LLC,False
38534884.0,Lenmar Consulting,Lenmar Consulting Inc.,False
104585096.0,Amplity Health,Publicis Health Media,False
42235109.0,Sjoberg Evashenk Consulting,"Sjoberg Evashenk Consulting, Inc.",False
38973989.0,AgreeYa Solutions,AgreeYa.com,False
101461861.0,Electronic Arts,Electronic Arts,False
99484565.0,Parmesoft,Parmesoft Inc.,False
0.0,Unclassified,FOLLETT PRODUCTS LLC,False
38576639.0,Resource Management Concepts,"RESOURCE MANAGEMENT CONCEPTS, INC",False
3444265.0,Natsoft,Natsoft,False
37015118.0,Rochester Regional Health,Rochester Regional Health,False
38413948.0,Synovus,Synovus,False
41812157.0,Think Development Systems,"Think Development Systems, Inc.",False
39508787.0,Rapisource,Rapisource LLC,False
38908039.0,Sunera Technologies,Sunera Technologies,False
0.0,Unclassified,Ehub global solution,False
0.0,Unclassified,Job Wize,False
35500863.0,ASML,ASML,False
39952736.0,Tca Consulting Group,TCA Consulting Group Inc.,True
75281689.0,Business Centric Technology,Business Centric Technology,False
38905173.0,The Container Store,The Container Store Inc.,False
2274207.0,Iridium Satellite,Iridium Communications Inc.,False
35866960.0,Paccar,PACCAR Inc.,False
2154144.0,Rdr Agency,RDR Inc.,False
51575678.0,Tgi Office Automation,TGI Office Automation,False
40054392.0,Chickasaw Nation Industries,Chickasaw Nation Industries,False
35041872.0,Kaseya,Kaseya,False
39858906.0,Sibitalent Corp,Sibitalent Corp,False
37503787.0,Tyson Sales and Distribution,"TYSON SALES AND DISTRIBUTION, INC.",False
99494744.0,Kern Health Systems,Kern Health Systems,False
266033.0,Metaflow,Metaflow LTD,False
100205906.0,Data Core Software Corp,"Data-Core System, Inc.",False
52105510.0,Kalera,Kalera,False
6915630.0,Humana,Humana Inc.,False
56508156.0,Andrew Morgan Consulting,Andrew Morgan Consulting,False
39752849.0,JCPenney,JCPENNEY,False
8482428.0,Intel,INTEL,False
37580189.0,Huntington Ingalls Industries,HII Mission Technologies,False
37361353.0,Grom Associates,"Grom Associates, Inc",False
99459478.0,First Bank,First Bank,False
99480638.0,Proit,PRO IT,False
36023287.0,Sharpedge Solutions,Sharpedge Solutions,False
35265778.0,Better Business Bureau,Better Business Bureau,False
99479815.0,K-Tek Resourcing,K-Tek Resourcing LLC,False
37959032.0,Boston Medical Center,Boston Medical Center,False
37950371.0,Ansys,Ansys,False
42221883.0,Full Steam Staffing,Full Steam Staffing,True
51160951.0,Southern Jersey Family Medical Centers,"Southern Jersey Family Medical Centers, Inc.",False
1374284.0,Nais,NAIS,False
0.0,Unclassified,DallasNews Corporation,False
0.0,Unclassified,"INIZIO EVOKE, AN INIZIO COMPANY",False
36670082.0,Structural Integrity Associates,"Structural Integrity Associates, Inc",False
43507114.0,Symbotic,Symbotic,False
469459.0,The Coca-Cola Company,"Coca-Cola Bottling Company UNITED, Inc.",False
9063094.0,Pacs Agency,Pacs,False
67353914.0,Calico Sports,Calico Sports,False
37333723.0,EMSL Analytical,"EMSL Analytical, Inc.",False
38964965.0,Inalab Consulting,"INALAB CONSULTING, INC.",True
75821649.0,Futureplan,FuturePlan,False
42934693.0,Envision Technology Solutions,Envision Technology Solutions,False
11699713.0,Carrier Corporation,Carrier,False
31996719.0,Brigham Young University,Brigham Young University,False
33882513.0,Ppl Services Corp,PPL Services Corporation,False
38973350.0,Arrow Exterminators,Arrow Exterminators,False
99479632.0,Baptist Health,Baptist Health South Florida,False
42049638.0,O'Reilly Auto Parts,O'Reilly Auto Parts,False
363429.0,Green Solutions,Green solutions,False
51505713.0,Revology Cars,Revology Cars,False
39483804.0,Credence Management Solutions,"Credence Management Solutions, LLC",False
39461826.0,ComTec Information Systems,ComTec Information Systems,False
37413865.0,Panera Bread,Panera Bread,False
36077573.0,Ohio Gratings,"Ohio Gratings, Inc",False
99496018.0,Canadian Executive Search Group,Canadian Executive Search Group Inc.,True
78238.0,Hays,Hays,True
42306294.0,Vitaver & Associates,Vitaver & Associates,True
35059576.0,Health First,HealthFirst,False
35101838.0,Mcs Group,MCS Group,True
31561757.0,3I Infotech,3i Infotech Inc.,False
77239417.0,Mokshaa Consulting LTD,Mokshaa LLC,False
37189731.0,Broward County,Broward County,False
61886565.0,Hannaford Brothers Company,Hannaford,False
38862785.0,Systemdomain,"SystemDomain, Inc.",False
39032917.0,Bernina Of America,Bernina of America,False
34642079.0,Radwell International,Radwell,False
1761321.0,Allegis Global Solutions,Allegis Global Solutions,False
38380489.0,Oneok,"Oneok, Inc",False
38566446.0,Solomon Page Group,Solomon Page,True
0.0,Unclassified,Copper River Family of Companies,False
33741862.0,Data And Analytic Solutions,"Data and Analytic Solutions, Inc.",False
36085644.0,Merkle,Merkle Inc,False
46315653.0,Careoregon,CareOregon Inc.,False
0.0,Unclassified,ACCLiiVe,False
38666256.0,Health Research,"Health Research, Inc.",False
99496405.0,Leddy Group,Leddy Group,True
2703991.0,Dsn,"DSN, Inc.",False
40147524.0,Network Designs,Network Designs,False
41499645.0,The Emmes Corporation,"The Emmes Company, LLC",False
108228255.0,Health Care Service Corporation,"Blue Cross & Blue Shield of Montana, Inc.",False
0.0,Unclassified,Warren County Clerk's Office,False
3194841.0,JBT,JBT Corporate,False
37089367.0,Rividium,RIVIDIUM,False
40880717.0,Cliftonlarsonallen,CliftonLarsonAllen,False
155766.0,Miracle Software Systems,"Miracle Software Systems, Inc.",False
0.0,Unclassified,Modvicare,False
37853291.0,Bowling Green State University,Bowling Green State University,False
36762261.0,Commonwealth Care Alliance,Commonwealth Care Alliance,False
35439995.0,WestRock,WestRock Company,False
60219515.0,Basic Its,Basic ITS,False
44878499.0,Kvra Tech,KVRA Tech Inc,False
41929365.0,Techaffinity,TechAffinity Inc,False
43016663.0,Cfg Merchant Solutions,CFG Merchant Solutions,False
35087037.0,Rapidflow,Rapidflow Inc.,False
39632808.0,Cti And Associates,CTI And Associates Inc.,False
36798433.0,Southern Company,Southern Company,False
441739.0,Pragra Incorporated,Pragra,False
43307204.0,National Industries For The Blind,National Industries for the Blind,False
34081468.0,Fives,Fives,False
6684081.0,AES,AES Corporation,False
40125973.0,Kaiser Permanente,Kaiser Permanente  Southern California Permanente Medical Group,False
39569537.0,Thinkfind Corporation,Thinkfind Corporation,False
40009131.0,Federal Reserve Bank,Federal Reserve Bank of San Francisco,False
34185129.0,Garmin International,GARMIN,False
0.0,Unclassified,USAJOBS,False
38791245.0,Nleague Services,nLeague Services,False
40787095.0,Saint Mary's College Of California,"Saint Marys College of California (Moraga, CA)",False
41229816.0,Donato Technologies,Donato Technologies Inc,False
40741510.0,Atlantis It Consulting Group,Atlantis IT Consulting Group LLC,False
36976583.0,BDO,BDO,False
36182233.0,Credit One Bank,"Credit One Bank, N.A.",False
7518189.0,Ifes,IFES,False
45938294.0,Sligo Software Solutions,"Sligo Software Solutions Inc.,",False
8011224.0,Lcg,"LCG, Inc.",False
40271979.0,ASM Research,ASM RESEARCH INC,False
45110185.0,WayUp,WayUp,True
66687070.0,Acosta Group,Acosta Group,False
59738676.0,San Bernardino County,San Bernardino County,False
46564041.0,Prosperity Advisors,"Prosperity Advisors, LLC",False
33537833.0,Quantum Technologies,Quantum Technologies. LLC,False
34368234.0,Cepheid,Cepheid,False
47187412.0,University of Dayton,University of Dayton,False
75589849.0,"Superior Court Of California, County Of Alameda","Superior Court of California, County of Alameda",False
39715402.0,Hermitage Infotech,"Hermitage Info Tech, LLC.",False
36782451.0,Planet Home Lending,PLANET HOME LENDING LLC,False
107993989.0,SitusAMC,SitusAMC,False
6325575.0,Bayer,Bayer,False
53229456.0,Quantum Recruiters,Quantum Recruiters,False
38365807.0,Riverside Research Institute,Applied Research Solutions,False
0.0,Unclassified,Comprise IT Solutions,False
39245103.0,Lgi Homes,LGI Homes,False
36249750.0,Shutterfly,Shutterfly,False
40982970.0,Useready,USEReady,False
41722015.0,Strategic Staffing Solutions,Strategic Staffing Solutions,True
39740531.0,Flagstar Bank,Flagstar Bank,False
2231594.0,State of Ohio,Ohio Department of Rehabilitation and Correction,False
9988198.0,Crocs,"Crocs, Inc.",False
0.0,Unclassified,Crystal Tractor of Cairo,False
2207867.0,Outreach,Outreach Corporation,False
8846924.0,Dma Consulting,DMA Consulting,False
38899546.0,Cquensys,Cquensys,False
49082563.0,Amount,Amount,False
44685320.0,Dairy Farmers of America,"Dairy Farmers of America, Inc.",False
0.0,Unclassified,Iowa Workforce Development,False
82939146.0,Pacific Consultancy Services,Pacific Consultancy Services,False
37888002.0,Ellumen,Ellumen,False
102999567.0,Janus Henderson Investors US,Janus Henderson Investors,False
36957588.0,Princeton University,Princeton University,False
67255337.0,First Tech Credit Union,First Tech Federal Credit Union,False
40421007.0,University of Toledo,University of Toledo,False
38777759.0,City Of Arlington,"City of Arlington, TX",False
99507841.0,SolomonEdwards,SolomonEdwards,False
107730152.0,Kooth Plc,Kooth USA,False
39512445.0,KMRG Holdings,"KMRG, LLC",False
46008054.0,Iconic Infosys,Iconic Infosys Inc,False
45146606.0,Ssit,SSIT Inc,True
33626076.0,Kmc Solutions,KMC Solutions,False
39941712.0,Magic Spoon,Magic Spoon,False
86635556.0,Prosegur,Prosegur,False
38335402.0,Avis Budget Group,Avis Budget Group,False
44168272.0,Great Lakes Cheese,"Great Lakes Cheese Company, Inc.",False
35587651.0,Agile Defense,"Agile Defense, LLC",False
61069483.0,Safety National,Safety National,False
37979769.0,Cj Logistics,CJ Logistics,False
40778476.0,Henry Ford Health System,Henry Ford Health System,False
34005712.0,Infospeed Ltd,infospeed,False
40665113.0,Paylocity,Paylocity,False
33387960.0,Onestream Software,OneStream Software,False
37525983.0,VISTA Staffing Solutions,VISTA Staffing Solutions,True
38440813.0,MasterBrand Cabinets,MasterBrand Cabinets LLC,False
45866768.0,Sony Interactive Entertainment,Playstation,False
33450376.0,Onmed,OnMed,False
100439876.0,Tennessee Board of Regents,TNBR Careers,False
38441945.0,Muscular Dystrophy Association,Muscular Dystrophy Association,False
85116045.0,K2D Strategies,K2D Strategies,False
38043862.0,Franchise World Headquarters.,"Franchise World Headquarters, LLC",False
42422389.0,Michaels,Michaels Stores,False
42380082.0,Mitratech Holdings,MITRATECH HOLDINGS INC,False
79040293.0,EssilorLuxottica,ESSILORLUXOTTICA GROUP,False
93999904.0,Revolution Global,Revolution Global,False
7258413.0,University of California,University of California San Francisco,False
99479706.0,Chubb,Chubb,False
39349881.0,Resource Logistics,"Resource Logistics, Inc.",False
37341333.0,Memorial Care Pharmacy,Memorial Care,False
47609164.0,Cotiviti,Cotiviti,False
91742699.0,Ilocatum,ilocatum,False
58633576.0,Raysecur,RaySecur,False
39585222.0,Duquesne University,Duquesne University,False
0.0,Unclassified,Moody's Careers,False
37963023.0,BJ's Wholesale Club,"BJ's Wholesale Club, Inc.",False
40871818.0,Cedent Consulting,Cedent Consulting Inc,False
38358537.0,Motus Recruiting and Staffing,Motus Recruiting & Staffing,True
36168776.0,Talascend,Talascend LLC,True
37530333.0,PharMerica,PharMerica Corporation,False
99489233.0,Teamware Solutions,Teamware Solutions,False
1065379.0,Codex Company Ltd.,Codex,False
42358550.0,Perficient,"Perficient, Inc",False
36334964.0,St. Luke's University Health Network,St. Luke's University Health Network,False
2661266.0,Mattel,"Mattel, Inc.and Subsidiaries",False
35978178.0,Arctic Slope Regional Corporation,Arctic Slope Regional Corporation,False
0.0,Unclassified,"Humana

Federal Contractor",False
34789532.0,Nvidia,NVIDIA Corporation,False
99689584.0,Photon Interactive Uk Limited,Photon Interactive UK Limited,False
2608379.0,Tata Consultancy Services,TCS,False
33754214.0,Power Engineers,"POWER Engineers, Incorporated",False
100021623.0,University of Tulsa,The University of Tulsa,False
41201985.0,Seaboard Foods,Seaboard Foods,False
103249150.0,Logan Health,Logan Health,False
40618029.0,Synchronisys,Synchronisys,False
89628142.0,Marsh McLennan,MarshMcLennan,False
38771039.0,Bestica,Bestica Inc.,False
33493293.0,MicroStrategy,AxiusTek,False
99482835.0,People Force Consulting,People Force Consulting Inc,True
99481508.0,KBW Financial Staffing & Recruiting,KBW Financial Staffing & Recruiting,True
594997.0,Delta Air Lines,"Delta Air Lines, Inc.",False
75547659.0,Interactive Resources - Ir,Interactive Resources - iR,False
108235807.0,Siemens Energy,Siemens Energy,False
51087916.0,Nakupuna Companies,Nakupuna Consulting,False
37159351.0,Astellas Pharma,"Astellas Pharma US, Inc.",False
100194211.0,Leaf At Home LTD,Leaf Home,False
63429837.0,Rutgers-The State University,Rutgers The State University,False
40662807.0,Agropur,Agropur Inc.,False
36565822.0,Green Thumb,Green Thumb,False
38735393.0,M&T Bank,M&T Bank Corporation,False
46637548.0,International Information Technology Team,"International Information Technology Team, Inc.",False
0.0,Unclassified,Gulf Coast JFCS,False
37204040.0,Citiustech,"CitiusTech, Inc",False
2387076.0,Indev,Indev,False
0.0,Unclassified,Affinius Capital,False
5354527.0,Compass Group,Compass Group,False
36254093.0,Robinhood,Robinhood,False
41308360.0,The Whiting-Turner Contracting Company,The Whiting-Turner Contracting Company,False
99479775.0,British American Tobacco,British American Tobacco Australia,False
38181110.0,Mercy Medical Center,Mercy Medical Center,False
1414618.0,Octagon,Octagon,False
1742028.0,Parker Hannifin,Parker Hannifin Corp,False
8224713.0,State University of New York,SUNY Oneonta,False
51120752.0,National Disease Research Interchange,National Disease Research Interchange,False
35645574.0,Cerium Networks,Cerium Networks Inc,False
99480059.0,NYC Health + Hospitals,NYC Health + Hospitals,False
35721493.0,Openlane,"OPENLANE, Inc.",False
21220.0,Brightspeed,BrightSpeed,False
35197651.0,Hydraforce,"HydraForce, Inc.",False
107530357.0,The Methodical Group,The Methodical Group,False
